timestamp,protocol,bitrate,statistic,bandwidth,jitter,packet_loss
2025-03-14T16:49:05.314303,UDP,900M,,667.6283523184007,0.01504241708980831,0.03175038299983864
2025-03-14T16:49:15.397166,UDP,900M,,682.4347149948202,0.007658284412278626,0
2025-03-14T16:49:25.455268,UDP,900M,,628.8044836463065,0.007272543364354756,0
2025-03-14T16:49:35.537558,UDP,900M,,673.8603728051601,0.08752858825309848,0.021143102707348517
2025-03-14T16:49:45.612335,UDP,900M,,739.916646583956,0.043159316054304064,0
2025-03-14T16:49:55.682811,UDP,900M,,610.069383627619,0.00873284762107652,0.0011392030135717053
2025-03-14T16:50:05.739122,UDP,900M,,810.9934473656369,0.011548420933389886,0
,,,,,,
Summary,UDP,900M,min,610.069383627619,,
Summary,UDP,900M,max,810.9934473656369,,
Summary,UDP,900M,avg,687.6724859059856,0.02584891681833009,0.007718955531536981
Summary,UDP,900M,std,68.36808592374004,,
